,Transaction ID,1,1-prox,2,2-prox,3,3-prox,4,4-prox,5,5-prox
117,118,115,0.9676058161249846,297,0.8359351230230302,32,0.8224216095022787,16,0.7656435723126918,26,0.7647007551076956
118,119,316,0.9381513842353006,160,0.9287742693781339,416,0.8600703385064798,37,0.840067254043217,158,0.8380869335506271
119,120,207,0.9816852112328509,92,0.9718600099394517,217,0.9585489832834413,271,0.9568010011323387,313,0.9564256755574927
120,121,358,0.9692807968309238,172,0.9614675041691176,227,0.9611782648327507,491,0.942860860019754,186,0.9370196272741229
121,122,421,0.6775037518317345,441,0.6055733599970428,359,0.5737046359808641,490,0.5646893042658863,365,0.5612061995467609
122,123,314,0.8425027832866657,352,0.8414769380819623,313,0.8383917372188502,271,0.837249687991505,476,0.8292938947006185
123,124,36,0.9486330316419456,91,0.945186875423612,6,0.9374682224494861,293,0.9167714479093373,84,0.9138009922232668
124,125,15,0.9648144721735985,22,0.8582722317881646,518,0.8465305326340207,57,0.8461971846684421,53,0.8354860616018405
125,126,392,0.9670920044468911,244,0.9439590773378714,499,0.8473952104815985,128,0.8437984984181087,387,0.8427264253202142
126,127,105,0.7370527428644407,272,0.7298013173714826,139,0.6439049067116103,508,0.6393594194997192,381,0.63528456817717
