,Transaction ID,1,1-prox,2,2-prox,3,3-prox,4,4-prox,5,5-prox
169,170,260,0.952877533171296,180,0.8703505000377055,186,0.8701479817843438,158,0.8645735319728687,166,0.8640860012650836
170,171,181,0.975119785979785,15,0.9590446858672412,267,0.957441554205768,266,0.9488631560085997,58,0.9475735689917422
171,172,56,0.8124274893612617,12,0.7357927103642654,179,0.7216618491557623,123,0.7215441501874994,131,0.7190511913899993
172,173,201,0.9763921429119505,241,0.9580839791557567,100,0.9513032307404121,101,0.9464484908934152,112,0.8648248714613604
173,174,46,0.9240029530651745,160,0.8152887299902656,245,0.7966872534797156,207,0.7233954454690302,146,0.7198423598058282
174,175,29,0.9522918486738459,248,0.9521236021418809,77,0.9508748866614068,223,0.9448460788242734,262,0.935271782737169
175,176,232,0.947527145205029,112,0.9434741265258878,244,0.9303099057544078,238,0.9285659202010951,228,0.9216837473437369
176,177,164,0.9908050693760168,10,0.9853136159724769,107,0.9834548411165267,23,0.9676425051833122,166,0.9500337388456375
177,178,83,0.9813942321444236,284,0.9669369212407096,208,0.9663728765913393,267,0.9646521108249808,285,0.9630213989181972
178,179,123,0.968630127322311,36,0.8390296747394508,119,0.8389940919238887,188,0.8309579672580341,231,0.8166280881463882
179,180,186,0.9732616523265452,166,0.9669287208183543,37,0.9617269478517618,23,0.9525567623056472,10,0.934242721272137
180,181,171,0.975119785979785,267,0.969683672764212,266,0.967132613616244,285,0.9649245978801719,58,0.9633011647817831
181,182,275,0.9648992275551667,263,0.9637041077229975,184,0.9314132618498341,259,0.8646071878844152,83,0.8625175528399222
182,183,159,0.8117944172146124,212,0.7948229317041253,79,0.710974503644307,220,0.7016986711584763,94,0.6914276271045389
183,184,263,0.9479275309751343,275,0.9418835380188036,182,0.9314132618498341,195,0.8520499749550268,101,0.8500811898163929
184,185,83,0.7471927726767993,178,0.7332964991356217,239,0.7330601461398345,208,0.7290522103719862,58,0.7261298711568642
185,186,166,0.9844049388642868,180,0.9732616523265452,23,0.971002482148338,37,0.9590903803675672,10,0.9463853796220711
186,187,150,0.9794181711287698,62,0.9270820815938886,113,0.9236116898548015,139,0.9210569548979561,263,0.8609121439863741
187,188,231,0.9705333021241833,36,0.9663559850862946,50,0.9646947522956404,48,0.963716264137766,91,0.9359040281134914
188,189,274,0.9580677472068247,264,0.7240642252258466,82,0.7221302019225873,120,0.7213177089975267,253,0.7166421385173906
189,190,132,0.9538688527358083,57,0.845945640643225,219,0.8441171146246338,88,0.844097848977867,117,0.8406327863911935
190,191,97,0.9820853882016428,106,0.9762231467432134,65,0.9711617400567041,87,0.9682371821732234,59,0.9681089688120521
191,192,214,0.9617998793799516,98,0.8538337444076778,219,0.8446688138378136,117,0.8445267011461493,247,0.8442570920159825
192,193,73,0.9648509222483288,271,0.9464836845741855,276,0.862608116848413,278,0.8577927319281536,96,0.8467721306526599
193,194,160,0.8363287164847355,245,0.8320423034766025,127,0.8254111148216112,18,0.8171398050549064,56,0.7362182885428443
194,195,199,0.9443231908956697,84,0.9265327077859039,168,0.8567826222407493,184,0.8520499749550268,238,0.8505834274322084
195,196,128,0.6597639056274572,120,0.6536719004296107,265,0.6120878138791574,220,0.595822955791841,55,0.5917807908945425
196,197,148,0.9672969715341113,143,0.9614198868174231,242,0.9574210475676979,204,0.8562096223490203,280,0.8554714107715123
197,198,168,0.9491914053297963,4,0.9427104839348809,163,0.9410415090514143,116,0.9280056893470796,149,0.8952433208015039
198,199,84,0.9510851293549842,195,0.9443231908956697,223,0.8653705107724609,281,0.8641104599876404,272,0.8626662797495
199,200,216,0.9847471734997071,202,0.9662863318942996,28,0.9599639341778434,155,0.915332480173606,89,0.8450249255030886
200,201,173,0.9763921429119505,241,0.9730900278729872,100,0.9676994157506129,101,0.9469116489620174,4,0.863871774909235
201,202,200,0.9662863318942996,216,0.9630287642592252,28,0.9603359769674291,155,0.9399698463376995,109,0.8604417201678347
202,203,276,0.9357581834594746,20,0.931177453052638,96,0.922546818173302,73,0.8209969471611438,193,0.8107248554268677
203,204,140,0.9229453114786855,250,0.8600347963172453,197,0.8562096223490203,280,0.8557357641202806,143,0.8450826127071411
204,205,32,0.7347548543464646,73,0.6033110161033869,124,0.6031004367406877,273,0.5886387382435407,247,0.5840928239474401
205,206,220,0.644253139878165,79,0.6333685915225122,250,0.5976691477591004,204,0.5927922221766198,143,0.5827455835668905
206,207,174,0.7233954454690302,218,0.6977795892314707,2,0.6761599520806048,144,0.674492228371846,46,0.6604183922027935
207,208,285,0.9951943114672215,83,0.979658835149661,58,0.9775952007260575,255,0.9763699705112541,267,0.972486972004494
208,209,288,0.7585515110807011,89,0.7529783778488937,278,0.7429420292720301,52,0.7293282888258718,98,0.6609553715020181
209,210,151,0.9784373905186664,141,0.9636883470695222,104,0.9513580783773083,224,0.946846940488538,213,0.9466223340543938
210,211,110,0.8341068420924453,277,0.830142946109885,13,0.8207046766416332,66,0.8103147679161141,111,0.731154099740271
211,212,159,0.8803461866613839,80,0.7966441736313152,183,0.7948229317041253,202,0.7897300366604197,60,0.7892165247910994
212,213,104,0.9910170574542467,74,0.9639225520624688,141,0.9594721329956057,145,0.9586855598381855,224,0.9560811745089998
213,214,192,0.9617998793799516,28,0.8621128367454086,80,0.8568181551282276,81,0.8561969491716285,89,0.8548055887453894
214,215,12,0.8407689227060504,16,0.8377343358032233,8,0.831273889942738,82,0.8265667716351934,64,0.8212186774769603
215,216,200,0.9847471734997071,28,0.9656436247012932,202,0.9630287642592252,155,0.9125262146575177,254,0.8512936564527591
216,217,144,0.6984015245014105,218,0.6969788627614626,13,0.6784172490714883,211,0.658898119139558,2,0.6569750260920189
217,218,144,0.8427421996475535,2,0.8145578735867003,258,0.72013357483768,174,0.7095635266901239,207,0.6977795892314707
218,219,57,0.8660690301643433,96,0.8622313330349355,214,0.8520153040639371,278,0.8511402192488394,88,0.8496335638844393
219,220,79,0.9687603469027274,159,0.7181208389773164,212,0.7100757998979853,183,0.7016986711584763,92,0.6556368124967258
220,221,33,0.7522596534375592,90,0.7501803315886983,185,0.7017344116890578,38,0.6458120489492735,256,0.6363223543896265
221,222,153,0.9875982511981944,136,0.9866092615487633,87,0.9853311429353608,65,0.9781124721461318,286,0.9764943217582127
222,223,29,0.9790098710173313,77,0.9762895781810045,248,0.9583869929860831,175,0.9448460788242734,262,0.9241658174620927
223,224,141,0.975309512689099,74,0.9635201724283264,151,0.9598956037376711,104,0.9586404880305852,213,0.9560811745089998
224,225,145,0.989325517531118,72,0.9857741001610506,40,0.9744117467177489,157,0.9714634325885709,227,0.965810296596922
225,226,208,0.9415939699899104,285,0.9402743207737323,255,0.9399185112058108,83,0.9390117541809698,24,0.9358068631695912
226,227,157,0.9913984045871453,72,0.9716441957726352,145,0.9679169480481942,225,0.965810296596922,86,0.9582377050948772
227,228,238,0.9577734968107081,112,0.9476457630220416,176,0.9216837473437369,244,0.894613295651975,232,0.8821445322653798
228,229,286,0.9811137563950665,136,0.9774393901969903,153,0.9680496732613304,222,0.9674420555875296,87,0.9637959115745476
229,230,170,0.859879622526397,101,0.8590529163127356,158,0.8579414991942761,201,0.8502475503884301,173,0.8483562175153679
230,231,50,0.9872399629512673,188,0.9705333021241833,36,0.9608844984302255,48,0.955315551315914,91,0.9292268536438186
231,232,244,0.9518030193733991,176,0.947527145205029,112,0.9047623733136853,238,0.8894116732617563,228,0.8821445322653798
232,233,283,0.8587393150059723,34,0.8565484133910845,137,0.8523712420280818,282,0.8411806645227441,78,0.840802228035518
233,234,136,0.9653407111610368,222,0.9643684713669507,153,0.9554229715678201,191,0.9551610635278167,87,0.9545221957002323
234,235,181,0.8641827393624841,171,0.8548045238501434,267,0.8472855070241383,266,0.8368854793830737,285,0.8367880474890261
235,236,18,0.8387777492919466,127,0.8279439623701927,280,0.8243082935853927,41,0.7369882808774436,119,0.7361681803728758
236,237,17,0.7967925291375898,262,0.7065910215082787,175,0.6725394363934661,3,0.6681516796146452,239,0.6593981641426989
